"term","estimate","std.error","statistic","p.value"
"c__Acidimicrobiia",0.000896263345464332,0.0189270091745373,0.0473536699432727,0.962231353595756
"c__Acidithiobacillia",-0.00737545883358924,0.192288887898977,-0.0383561365098959,0.969403733220568
"c__Acidobacteriia",0.00602002171787822,0.0300531645027566,0.200312406945566,0.841236259851392
"c__Aconoidasida",-3.28757538791884e-05,3.19731929996841e-05,-1.02822867517527,0.303842272765196
"c__Actinobacteria",0.000166962410359103,0.00014761646679695,1.13105545730724,0.258031750459747
"c__Alphaproteobacteria",0.000169832087094682,0.000220457303163081,0.770362717215363,0.441084762686241
"c__Anaerolineae",-0.0832707673810756,0.183335922064227,-0.454197772283293,0.649686486300505
"c__Aquificae",0.0121980151206908,0.0097681176710514,1.24875800348317,0.211753598637872
"c__Archaeoglobi",-0.0728814637649303,0.0829137291184002,-0.879003568406097,0.379399341033727
"c__Ardenticatenia",0.18888239351044,0.213750724808909,0.883657324106384,0.376881224186744
"c__Bacillariophyceae",0.00358973167068711,0.00868870555106033,0.413149191164504,0.679497310960532
"c__Bacilli",1.24835754922561e-05,2.84963324520133e-05,0.438076566985523,0.661330780496041
"c__Bacteroidia",0.00340167363904214,0.00214889975962061,1.58298386130524,0.113425142858781
"c__Bangiophyceae",-0.00506151224206979,0.0159361287004124,-0.317612409966218,0.750778959445138
"c__Betaproteobacteria",-9.139189734356e-05,8.23731951831365e-05,-1.10948588482422,0.267220630322237
"c__Blastocatellia",-0.016702264242889,0.0183377157182006,-0.910814874630847,0.362392923735619
"c__Bryopsida",0.00187184223306931,0.00272977420559329,0.685713209991477,0.49289397491968
"c__Caldilineae",0.554133578903237,0.477231130470598,1.16114298402287,0.245583756878868
"c__Caldisericia",17.2592156040811,1696.73436984782,0.0101720197992035,0.991884042409947
"c__Candidatus",0.247214799918049,0.244899829863858,1.00945272218228,0.312757564512919
"c__Chitinophagia",0.161710387082242,0.081490553390346,1.9844065398309,0.0472105375652384
"c__Chlamydiia",0.0139188339294487,0.011217658189764,1.24079675935834,0.214680838693367
"c__Chlorarachniophyceae",0.0222921439756729,0.0186717665769285,1.19389581504397,0.232518724767284
"c__Chlorobia",0.0447009153405548,0.0225373364381214,1.98341607329179,0.0473209731949827
"c__Chloroflexia",0.179645106886972,0.313210339976654,0.573560588390416,0.5662651879732
"c__Chrysiogenetes",15.0224528017812,1455.3975626464,0.0103218894873407,0.991764469977484
"c__Chthonomonadetes",1.16530452824723,0.698660729187127,1.66791187706088,0.0953332215709991
"c__Clostridia",0.000311002020212324,0.000339913106303955,0.914945656535593,0.360220159818835
"c__Conoidasida",0.00367385837545268,0.0015108255352338,2.43168935775509,0.0150285904136004
"c__Coprothermobacteria",-17.2592156073406,1696.73437008403,-0.0101720197997084,0.991884042409544
"c__Coriobacteriia",0.0811744883303975,0.0604669706412945,1.34245998219334,0.179446897367032
"c__Coscinodiscophyceae",-0.000679854420684283,0.000488422974324367,-1.39193784163147,0.163941221441605
